Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
BRKS,"Brooks Automation, Inc.",Technology,Industrial Machinery/Components,1995,41.23,3091000000.0,58.64,27.83,4.28,4.36,4.01,4.64,36.6,7.17,6.29,2.19,0.99,709770000.0,9.97,nan,247980000.0,90050000.0,0.71,-94.9,137260000.0,1.96,546800000.0,74.91,2.86,10.41,72770000.0,nan,2.02,72140000.0,0.4,0.97,0.4,0.97,2.38,400.0
BRKR,Bruker Corporation,Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,48.68,7665000000.0,41.81,26.86,2.54,3.98,8.39,4.06,22.52,9.53,14.49,8.56,21.26,1930000000.0,12.31,nan,903200000.0,347100000.0,1.17,14.1,298800000.0,1.91,414200000.0,43.9,2.12,5.82,210100000.0,172190000.0,1.46,156820000.0,0.16,0.33,0.16,0.33,nan,13.68
BMTC,Bryn Mawr Bank Corporation,Finance,Major Banks,n/a,35.79,742424000.0,12.4,11.48,1.68,3.5,1.26,5.07,nan,28.42,34.43,1.32,10.64,212090000.0,10.5,nan,213920000.0,nan,2.97,7.5,71900000.0,3.57,423440000.0,nan,nan,29.35,nan,nan,1.11,20150000.0,1.04,2.89,1.01,2.81,2.37,33.67
BSQR,BSQUARE Corporation,Miscellaneous,Business Services,1999,1.18,15405000.0,nan,nan,nan,0.23,0.98,0.03,-0.2,-20.86,-15.62,-17.71,-62.87,67830000.0,5.32,nan,15510000.0,-9900000.0,-1.11,nan,14660000.0,1.14,1500000.0,9.6,2.12,1.22,-5570000.0,-3290000.0,1.47,12840000.0,nan,nan,nan,nan,nan,0.0
BLDR,"Builders FirstSource, Inc.",Consumer Services,RETAIL: Building Materials,2005,16.5,1992000000.0,9.21,8.93,1.93,0.26,3.15,0.49,7.71,2.84,5.08,7.7,42.13,7660000000.0,66.62,nan,1920000000.0,487380000.0,1.87,53.8,11720000.0,0.1,1850000000.0,293.02,1.88,5.47,467230000.0,261320000.0,1.86,115610000.0,nan,nan,nan,nan,nan,0.0
BFST,"Business First Bancshares, Inc.",Finance,Major Banks,n/a,25.2,337378000.0,18.72,12.69,nan,4.67,1.25,4.59,nan,23.03,31.03,0.9,7.41,72250000.0,6.08,nan,67220000.0,nan,1.35,82.1,82700000.0,6.19,77970000.0,nan,nan,20.14,23830000.0,nan,nan,13360000.0,0.4,1.59,0.34,1.35,nan,25.69
CHRW,"C.H. Robinson Worldwide, Inc.",Transportation,Oil Refining/Marketing,1997,83.65,11729000000.0,17.59,16.55,2.54,0.71,7.11,0.76,12.22,4.16,5.74,13.12,43.6,16460000000.0,118.85,nan,1360000000.0,1030000000.0,4.88,13.7,445470000.0,3.26,1610000000.0,97.2,1.91,12.07,849260000.0,671800000.0,0.7,136560000.0,2.0,2.4,1.92,2.3,2.21,39.34
CCMP,Cabot Microelectronics Corporation,Technology,Semiconductors,2000,117.46,3570000000.0,27.26,16.06,1.32,4.49,3.47,5.32,15.73,15.61,26.7,8.19,14.92,794330000.0,29.62,nan,314110000.0,268710000.0,4.51,-8.7,192260000.0,6.63,1010000000.0,98.27,3.4,35.38,155260000.0,78650000.0,1.6,29060000.0,1.68,1.46,1.62,1.38,nan,35.29
CDNS,"Cadence Design Systems, Inc.",Technology,Computer Software: Prepackaged Software,n/a,74.01,21703000000.0,50.19,32.95,2.88,9.61,14.84,9.14,33.69,18.83,21.77,11.96,32.5,2260000000.0,8.26,nan,1880000000.0,612550000.0,1.51,42.7,633410000.0,2.26,466550000.0,32.61,1.61,5.11,673610000.0,504030000.0,1.23,281030000.0,nan,nan,nan,nan,nan,0.0
CDZI,"Cadiz, Inc.",Public Utilities,Water Supply,n/a,10.46,282795000.0,nan,nan,nan,641.26,nan,929.58,-36.1,0.0,nan,-10.61,nan,nan,0.02,nan,nan,-11360000.0,-1.12,nan,16230000.0,0.62,151580000.0,nan,5.44,-3.14,-12290000.0,-14190000.0,0.62,26930000.0,nan,nan,nan,nan,nan,0.0
CZR,Caesars Entertainment Corporation,Consumer Services,Hotels/Resorts,2012,11.77,8053000000.000001,67.51,-85.36,0.17,0.97,2.63,3.12,12.38,1.44,12.87,2.62,3.74,8330000000.0,12.27,nan,4210000000.0,2100000000.0,0.18,nan,1400000000.0,2.08,19380000000.0,620.72,1.12,4.54,1020000000.0,494880000.0,2.33,672720000.0,nan,nan,nan,nan,nan,0.0
CSTE,Caesarstone Ltd.,Capital Goods,Building Materials,2012,14.69,512778000.0,22.67,12.43,1.07,0.9,1.09,0.87,6.94,3.96,7.6,4.1,4.8,568010000.0,16.53,nan,165520000.0,71280000.0,0.66,nan,86750000.0,2.52,73060000.0,15.59,3.2,13.63,43070000.0,31730000.0,1.18,34370000.0,0.6,4.06,0.3,2.03,nan,45.45
CAMP,CalAmp Corp.,Technology,Radio And Television Broadcasting And Communications Equipment,1983,11.05,373626000.0,317.43,11.95,1.33,1.04,1.88,1.41,13.39,0.33,5.68,2.22,0.6,357980000.0,10.51,nan,147760000.0,37750000.0,0.04,nan,200140000.0,5.95,331110000.0,166.29,1.6,5.93,11280000.0,-10120000.0,2.34,33600000.0,nan,nan,nan,nan,nan,0.0
CVGW,"Calavo Growers, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,n/a,89.59,1571000000.0,49.33,25.44,1.98,1.4,5.5,1.44,20.75,2.84,5.75,10.27,11.43,1120000000.0,64.05,nan,113620000.0,77640000.0,1.81,15.7,7360000.0,0.42,30160000.0,10.48,1.39,16.25,53840000.0,24480000.0,1.31,17600000.0,1.0,1.11,1.0,1.11,1.35,55.25
CALA,"Calithera Biosciences, Inc.",Health Care,Major Pharmaceuticals,2014,4.06,165989000.0,nan,-2.29,-0.03,9.73,1.56,3.07,-0.78,0.0,-397.73,-27.33,-51.3,17070000.0,0.46,nan,-43940000.0,-67370000.0,-1.742,nan,117000000.0,2.98,9310000.0,8.79,6.75,2.71,-70510000.0,-47190000.0,1.37,39240000.0,nan,nan,nan,nan,nan,0.0
CALM,"Cal-Maine Foods, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,1996,39.49,1911000000.0,35.08,42.2,-6.58,1.4,1.94,1.18,15.66,3.98,3.53,2.6,5.66,1360000000.0,28.08,nan,222860000.0,102710000.0,1.12,nan,319430000.0,6.56,2340000.0,0.24,7.58,20.26,115080000.0,-3000000.0,0.52,43890000.0,0.86,2.17,0.51,1.28,nan,19.5
CLMT,"Calumet Specialty Products Partners, L.P.",Energy,Integrated oil Companies,2006,4.59,358684000.0,nan,9.65,4.17,0.1,5.1,0.56,7.47,-0.93,4.44,4.1,-31.98,3600000000.0,46.15,nan,467300000.0,268500000.0,-0.428,nan,152900000.0,1.97,1790000000.0,nan,1.34,0.91,121700000.0,474310000.0,1.62,77470000.0,nan,nan,nan,nan,nan,0.0
CLXT,"Calyxt, Inc.",Basic Industries,Agricultural Chemicals,2017,9.2,303150000.0,nan,-8.2,nan,793.59,3.46,623.89,-7.92,0.0,nan,-21.46,-43.66,nan,0.01,nan,nan,-30070000.0,-0.97,nan,84230000.0,2.58,18430000.0,21.01,18.72,2.68,-23020000.0,-13950000.0,2.34,32700000.000000004,nan,nan,nan,nan,nan,0.0
CAC,Camden National Corporation,Finance,Major Banks,n/a,42.95,687611000.0,12.73,11.81,nan,4.3,1.52,5.47,nan,34.07,44.24,1.28,12.71,160050000.0,10.27,nan,157720000.0,nan,3.48,11.3,147710000.0,9.52,353030000.0,nan,nan,29.16,42630000.0,nan,1.03,15520000.0,1.2,2.78,1.2,2.78,2.55,33.05
CAMT,Camtek Ltd.,Capital Goods,Electronic Components,2000,9.53,360329000.0,17.3,11.88,0.86,2.77,3.33,2.16,11.3,16.34,17.65,10.95,21.59,129900000.0,3.58,nan,60800000.0,24850000.0,0.57,70.5,61020000.0,1.67,nan,nan,3.54,2.96,nan,nan,2.22,36540000.0,nan,nan,0.28,2.99,nan,24.56
CSIQ,Canadian Solar Inc.,Technology,Semiconductors,2006,20.57,1221000000.0,7.06,7.26,0.17,0.44,0.99,0.97,5.91,6.3,11.6,3.92,15.04,2800000000.0,47.46,nan,775080000.0,462110000.0,2.92,nan,370150000.0,6.25,1840000000.0,144.24,1.01,20.76,nan,nan,1.63,59260000.0,nan,nan,nan,nan,nan,0.0
CGIX,"Cancer Genetics, Inc.",Health Care,Medical Specialities,n/a,0.145,8817000.0,nan,nan,nan,0.33,1.12,0.89,-1.69,-77.07,-59.74,-23.42,-148.08,26640000.0,0.81,nan,8750000.0,-14010000.0,-0.63,nan,nan,0.01,15940000.0,207.51,0.37,0.14,-12540000.0,nan,1.94,27750000.0,nan,nan,nan,nan,nan,0.0
CPHC,Canterbury Park Holding Corporation,Consumer Services,Services-Misc. Amusement & Recreation,n/a,12.83,58191000.0,12.14,nan,nan,0.99,1.24,1.0,8.77,8.18,7.06,4.37,10.79,58510000.0,12.97,nan,20060000.0,6680000.0,1.04,-94.3,nan,0.13,nan,0.28,0.82,10.22,5370000.0,-5950000.0,0.79,4590000.0,0.28,2.15,0.28,2.2,nan,26.67
CBNK,"Capital Bancorp, Inc.",Finance,Major Banks,2018,12.0,166408000.0,12.02,10.11,nan,2.29,1.4,2.03,nan,18.03,24.8,nan,13.18,72640000.0,5.74,nan,71870000.0,nan,1.01,11.0,38350000.0,2.8,23810000.0,nan,nan,8.65,17160000.0,nan,nan,13720000.0,nan,nan,nan,nan,nan,0.0
CCBG,Capital City Bank Group,Finance,Major Banks,n/a,25.23,438470000.0,15.63,14.82,2.49,2.92,1.39,1.35,nan,18.81,23.53,0.96,9.28,149960000.0,8.87,nan,143150000.0,nan,1.67,22.0,287830000.0,17.19,69950000.0,nan,nan,18.79,nan,nan,0.76,16810000.0,0.44,1.76,0.4,1.6,0.94,22.78
CPLP,Capital Product Partners L.P.,Transportation,Marine Transportation,2007,11.23,205593000.0,nan,5.87,0.67,0.74,0.51,1.49,2.79,-52.2,21.33,3.34,0.62,276660000.0,15.27,nan,133880000.0,147610000.0,-8.92,nan,73450000.0,4.04,281280000.0,69.16,1.2,22.37,90620000.0,63140000.0,0.83,18180000.0,1.26,11.21,1.75,15.58,13.77,nan
CSWC,Capital Southwest Corporation,Consumer Non-Durables,Textiles,n/a,20.62,364918000.0,10.44,11.53,nan,7.03,1.11,10.97,14.84,63.72,71.19,4.76,10.42,51880000.0,3.1,nan,51880000.0,38330000.0,1.98,-29.9,9920000.0,0.57,216100000.0,66.3,nan,18.62,-94710000.0,nan,0.22,16160000.0,1.47,7.09,1.37,6.61,2.94,69.19
CPTA,Capitala Finance Corp.,n/a,n/a,2013,9.68,158220000.0,nan,9.83,0.69,3.34,0.85,8.96,nan,-34.42,69.72,4.04,-8.06,47410000.0,2.96,nan,47290000.0,nan,-1.02,nan,28470000.0,1.77,296700000.0,158.89,6.41,11.61,25820000.0,6540000.0,1.1,16070000.0,1.0,10.27,1.0,10.28,13.47,nan
CFFN,"Capitol Federal Financial, Inc.",Finance,Savings Institutions,n/a,13.77,1981000000.0,20.6,18.68,3.84,8.76,1.42,17.88,nan,41.0,55.9,0.99,6.81,226080000.0,1.66,nan,220810000.0,nan,0.68,5.2,218050000.0,1.58,2350000000.0,nan,nan,9.85,89540000.0,nan,0.58,141370000.0,0.34,2.45,0.34,2.45,2.51,50.0
CAPR,"Capricor Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,4.81,16504999.999999998,nan,-1.76,nan,10.99,4.28,6.22,-0.67,0.0,-945.41,-73.93,-196.7,1500000.0,0.49,nan,-10400000.0,-14030000.0,-4.575,nan,7170000.0,2.07,nan,nan,5.27,1.11,-12050000.0,-6610000.0,3.37,34680000.0,nan,nan,nan,nan,nan,0.0
CSTR,"CapStar Financial Holdings, Inc.",Finance,Major Banks,2016,14.77,266957000.0,21.57,11.8,nan,3.82,1.04,3.3,nan,16.08,32.26,0.66,5.5,69900000.0,4.72,nan,62310000.0,nan,0.7,49.6,120320000.0,6.81,89200000.0,nan,nan,14.57,3840000.0,nan,0.89,17550000.0,0.2,1.36,0.17,1.15,nan,17.91
CPST,Capstone Turbine Corporation,Energy,Industrial Machinery/Components,2000,0.7453,53761000.0,nan,-73.5,-0.23,0.64,2.28,0.62,-3.95,-19.97,-17.18,-12.95,-68.12,83410000.0,1.25,nan,10230000.0,-13070000.0,-0.249,nan,29730000.0,0.41,27340000.0,118.09,2.5,0.32,-17700000.0,-7070000.0,0.94,73140000.0,nan,nan,nan,nan,nan,0.0
CARA,"Cara Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,25.4,1028999999.9999999,nan,-11.89,nan,57.64,9.08,49.49,-10.63,0.0,-467.16,-41.49,-84.88,17850000.0,0.47,nan,-62060000.0,-83100000.0,-2.11,nan,134450000.0,3.38,4990000.0,4.36,3.4,2.89,-31360000.0,-12090000.0,2.12,nan,nan,nan,nan,nan,nan,0.0
CBLK,"Carbon Black, Inc.",Technology,Computer Software: Prepackaged Software,2018,18.2,1338000000.0,nan,-43.47,-1.03,6.08,7.58,5.34,-16.86,-36.91,-35.07,-14.93,-69.12,219850000.0,3.48,nan,163960000.0,-69650000.0,-3.81,nan,153280000.0,2.14,18680000.0,10.62,1.29,2.47,-50430000.0,-22370000.0,nan,71570000.0,nan,nan,nan,nan,nan,0.0
CARB,"Carbonite, Inc.",Technology,EDP Services,2011,23.86,836026000.0,nan,10.93,0.86,2.67,3.17,4.13,38.32,-0.76,1.46,0.3,-1.44,313600000.0,9.65,nan,226650000.0,33810000.0,-0.08,-83.2,252600000.0,7.33,712050000.0,270.55,0.88,7.64,69040000.0,224010000.0,0.74,34450000.0,nan,nan,nan,nan,nan,0.0
CSII,"Cardiovascular Systems, Inc.",Health Care,Medical/Dental Instruments,1981,46.34,1690000000.0,822.71,606.75,-28.17,7.07,11.94,6.33,292.85,0.84,0.71,0.52,1.5,238940000.0,7.14,nan,177560000.0,5170000.0,0.06,84.1,115740000.0,3.32,21000000.0,14.83,4.25,4.07,12900000.0,10110000.0,1.28,34830000.0,nan,nan,nan,nan,nan,0.0
CDLX,"Cardlytics, Inc.",Technology,"Computer Software: Programming, Data Processing",2018,28.57,671668000.0,nan,nan,-0.93,4.36,14.24,4.21,-18.91,-25.53,-24.42,-15.45,-89.59,153960000.0,7.19,nan,54680000.0,-34270000.0,-1.84,nan,36430000.0,1.61,46710000.0,99.02,2.37,2.09,-20390000.0,-41740000.0,nan,22570000.0,nan,nan,nan,nan,nan,0.0
CATM,Cardtronics plc,Miscellaneous,Business Services,2007,29.2,1337000000.0,124.93,12.6,2.26,1.01,3.52,1.67,8.28,0.81,6.6,2.96,2.71,1330000000.0,28.8,nan,447460000.0,267300000.0,0.23,nan,38760000.0,0.84,895560000.0,238.29,0.77,8.12,262959999.99999997,147170000.0,1.5,46320000.0,nan,nan,nan,nan,nan,0.0
CDNA,"CareDx, Inc.",Health Care,Medical Specialities,2014,32.51,1389000000.0,nan,56.86,19.8,15.7,14.46,14.97,-125.8,-51.21,-16.8,-8.98,-70.25,88500000.0,2.29,nan,29070000.0,-10530000.0,-1.17,nan,57430000.0,1.36,4640000.0,4.85,4.74,2.28,-5360000.0,-5390000.0,0.71,42120000.0,nan,nan,1.58,4.82,nan,0.0
CECO,Career Education Corporation,Consumer Services,Other Consumer Services,1998,19.59,1380000000.0,22.61,15.26,1.14,2.34,3.63,2.03,10.72,10.57,17.39,13.01,18.2,591080000.0,8.47,nan,508140000.0,111840000.0,0.87,41.6,239570000.0,3.42,61920000.0,16.28,3.05,5.43,58840000.0,36840000.0,1.07,70100000.0,nan,nan,nan,nan,nan,0.0
CTRE,"CareTrust REIT, Inc.",Consumer Services,Real Estate Investment Trusts,n/a,23.47,2279000000.0,33.01,24.97,0.93,14.38,2.56,17.06,20.32,37.46,54.89,3.97,8.45,158500000.0,1.92,nan,142050000.0,133100000.0,0.71,9.9,214350000.0,2.24,678900000.0,83.71,6.8,9.18,107370000.0,79720000.0,0.8,88940000.0,0.9,3.89,0.84,3.59,nan,118.31
CARG,"CarGurus, Inc.",Technology,EDP Services,2017,35.79,4123999999.9999995,58.17,65.45,1.78,8.4,19.29,7.95,131.89,14.72,4.92,5.87,41.79,490780000.0,4.47,nan,429270000.0,29590000.0,0.63,129.0,138440000.0,1.25,60440000.0,28.64,2.74,1.9,55030000.0,32520000.000000004,nan,90540000.0,nan,nan,nan,nan,nan,0.0
CARO,Carolina Financial Corporation,Finance,Major Banks,n/a,33.84,779532000.0,12.91,11.9,nan,4.53,1.31,6.35,nan,34.95,49.83,1.63,11.31,172110000.0,7.8,nan,171650000.0,nan,2.7,258.6,63180000.0,2.85,401270000.0,nan,nan,26.56,63410000.0,nan,1.41,21060000.0,0.36,1.06,0.28,0.82,0.6,10.29
CRZO,"Carrizo Oil & Gas, Inc.",Energy,Oil & Gas Production,1997,10.74,1016999999.9999999,1.84,3.44,0.15,0.99,0.85,2.89,4.04,51.64,41.3,8.64,56.49,1020000000.0,11.62,nan,853750000.0,732950000.0,5.66,450.6,2170000.0,0.02,1800000000.0,137.43,0.26,12.23,639930000.0,-577300000.0,2.15,92500000.0,nan,nan,nan,nan,nan,0.0
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,Restaurants,2006,8.66,393575000.0,nan,19.71,1.66,0.33,1.79,0.97,12.64,0.14,2.75,2.42,0.99,1200000000.0,33.47,nan,210010000.0,91700000.0,-0.01,nan,1670000.0,0.05,836270000.0,456.72,0.29,4.95,68920000.0,-5690000.0,1.08,36540000.0,nan,nan,nan,nan,nan,0.0
CARV,"Carver Bancorp, Inc.",Finance,Savings Institutions,n/a,3.3862,12525000.0,nan,nan,nan,0.56,6.2,2.08,nan,-26.72,-23.15,-0.94,-11.98,22220000.0,6.01,nan,22220000.0,nan,-1.605,nan,32200000.000000004,8.71,21400000.0,nan,nan,0.55,-8770000.0,nan,1.89,3700000.0,nan,nan,nan,nan,nan,0.0
CASA,"Casa Systems, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,2017,6.63,572560000.0,15.31,19.51,nan,2.35,8.75,2.41,11.23,16.38,17.57,5.8,58.12,243540000.0,2.9,nan,217970000.0,52340000.0,0.45,nan,264410000.00000003,3.15,294920000.0,450.71,5.12,0.78,33549999.999999996,16880000.0,nan,83830000.0,nan,nan,nan,nan,nan,0.0
CWST,"Casella Waste Systems, Inc.",Public Utilities,Environmental Services,1997,41.68,1986000000.0,214.54,40.05,12.69,2.93,23.92,3.7,20.06,1.27,7.82,4.53,38.97,676870000.0,15.53,nan,207060000.0,124920000.0,0.2,nan,20200000.0,0.43,558060000.0,672.09,1.02,1.76,112820000.0,32930000.0,0.71,41700000.0,nan,nan,nan,nan,nan,0.0
CASY,"Caseys General Stores, Inc.",Consumer Durables,Automotive Aftermarket,1983,162.23,5984000000.0,29.54,25.55,3.48,0.72,4.24,0.87,12.91,2.44,3.83,5.56,15.22,8359999999.999999,227.87,nan,1950000000.0,564610000.0,5.51,30.9,63300000.0,1.72,1380000000.0,97.64,0.69,38.42,530610000.0,82730000.0,0.82,36630000.0,1.28,0.79,1.16,0.71,0.86,21.05
CASI,"CASI Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,3.13,305337000.0,nan,-19.94,nan,nan,2.93,nan,-7.47,0.0,0.0,-19.64,-33.4,nan,nan,nan,nan,-29900000.0,-0.353,nan,100690000.0,1.05,4460000.0,3.59,21.52,1.09,-27840000.0,-19280000.0,1.0,95720000.0,nan,nan,nan,nan,nan,0.0
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2015,7.06,79571000.0,nan,-3.0,nan,nan,1.6,nan,-1.31,0.0,0.0,-41.5,-77.25,nan,nan,nan,nan,-24100000.0,-3.56,nan,51660000.0,4.49,1590000.0,3.19,12.25,4.34,-23230000.0,-14040000.0,1.54,nan,nan,nan,nan,nan,nan,0.0
CBIO,"Catalyst Biosciences, Inc. ",Health Care,Major Pharmaceuticals,n/a,8.41,100034000.0,nan,-2.36,0.08,nan,0.94,nan,0.05,0.0,0.0,-20.74,-32.25,nan,0.0,nan,-21470000.0,-42600000.0,-3.35,nan,105280000.0,8.79,2140000.0,2.02,24.94,8.84,-38400000.0,-24720000.0,2.52,nan,nan,nan,nan,nan,nan,0.0
CPRX,"Catalyst Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2006,4.33,479300000.0,nan,13.31,nan,37.02,9.36,30.88,-13.19,-223.57,-234.39,-27.06,-45.44,12950000.0,0.13,nan,nan,-30310000.0,-0.282,nan,45630000.0,0.44,1160000.0,2.26,6.08,0.5,-27590000.0,-17730000.0,2.82,102850000.0,nan,nan,nan,nan,nan,0.0
CATS,"Catasys, Inc.",Health Care,Hospital/Nursing Management,n/a,16.16,282134000.0,nan,-43.5,-0.61,14.05,nan,13.68,-23.57,-64.33,-59.24,-135.16,nan,20080000.0,1.25,nan,4059999.9999999995,-11650000.0,-0.81,nan,1300000.0,0.08,10030000.0,nan,0.69,-0.66,-9520000.0,-5050000.0,2.26,16210000.0,nan,nan,nan,nan,nan,0.0
CATY,Cathay General Bancorp,Finance,Major Banks,n/a,36.63,2979000000.0,11.04,10.66,1.29,4.76,1.35,5.61,nan,43.67,64.55,1.62,12.82,625850000.0,7.76,nan,604550000.0,nan,3.38,-1.9,206120000.0,2.58,788440000.0,nan,nan,27.55,nan,nan,1.46,80390000.0,1.24,3.38,1.24,3.38,2.02,34.62
CVCO,"Cavco Industries, Inc.",Basic Industries,Homebuilding,n/a,155.65,1466000000.0,21.78,17.56,0.69,1.52,2.77,1.3,14.69,7.13,8.38,7.2,13.91,962750000.0,106.02,nan,185790000.0,85390000.0,7.4,-9.8,199990000.0,21.98,35220000.0,6.65,2.65,58.21,32840000.000000004,13040000.0,1.36,9100000.0,nan,nan,nan,nan,nan,0.0
CBFV,"CB Financial Services, Inc.",Finance,Major Banks,n/a,24.37,133061000.0,15.22,11.29,1.17,2.77,0.94,2.2,nan,17.91,29.34,0.76,7.36,48120000.0,9.05,nan,43580000.0,nan,1.61,115.1,76340000.0,14.05,49540000.0,nan,nan,26.08,13730000.0,nan,0.41,5430000.0,0.96,3.92,0.91,3.72,3.63,56.52
CBTX,"CBTX, Inc.",Finance,Major Banks,2017,28.28,780499000.0,15.47,15.47,nan,5.39,1.5,3.25,nan,33.61,43.81,1.53,10.24,144810000.0,5.82,nan,140670000.0,nan,1.94,15.1,259480000.00000003,10.32,17500000.0,nan,nan,20.01,51630000.0,nan,nan,26000000.0,0.4,1.41,0.25,0.88,nan,12.89
CDK,"CDK Global, Inc.",Miscellaneous,Business Services,n/a,51.72,6475000000.0,18.03,12.91,1.35,2.8,nan,3.86,11.93,16.34,30.97,15.29,nan,2320000000.0,18.09,nan,1090000000.0,749300000.0,2.94,3.9,306800000.0,2.52,2920000000.0,nan,1.19,-4.01,454000000.0,332210000.0,1.05,121630000.0,0.6,1.16,0.6,1.16,nan,20.41
CDW,CDW Corporation,Consumer Services,Catalog/Specialty Distribution,2013,113.21,16588000000.000002,25.85,18.0,1.4,1.0,17.92,1.22,15.89,4.03,6.1,8.6,69.53,16590000000.0,110.91,nan,2710000000.0,1280000000.0,4.39,20.4,285000000.0,1.95,3950000000.0,426.35,1.28,6.34,936100000.0,748910000.0,1.19,146020000.0,1.18,1.04,1.01,0.89,0.86,23.01
CECE,CECO Environmental Corp.,Capital Goods,Pollution Control Equipment,n/a,8.71,315116000.0,nan,15.24,1.1,0.9,1.77,1.07,12.23,-3.16,5.15,2.75,-5.93,349210000.0,10.04,nan,111540000.0,30530000.0,-0.33,-67.7,28170000.0,0.81,96220000.0,54.24,1.59,5.09,4960000.0,31300000.0,0.85,35050000.0,nan,nan,0.0,0.0,nan,0.0
CELC,Celcuity Inc.,Health Care,Medical Specialities,2017,22.15,223579000.0,nan,-22.81,nan,nan,9.37,nan,-26.65,0.0,0.0,-17.58,-27.35,nan,nan,nan,nan,-7570000.0,-0.73,nan,23450000.0,2.3,nan,1.61,26.94,2.34,-6220000.0,-4200000.0,nan,10210000.0,nan,nan,nan,nan,nan,0.0
CELG,Celgene Corporation,Health Care,Major Pharmaceuticals,1987,89.6,63431000000.0,13.7,7.21,0.51,4.02,7.76,4.84,9.91,30.09,44.56,12.17,71.15,15770000000.0,22.37,nan,14060000000.0,7690000000.0,6.57,82.6,7700000000.0,10.91,20590000000.0,252.22,2.78,11.59,6970000000.0,5370000000.0,1.6,701030000.0,nan,nan,nan,nan,nan,0.0
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,2.08,30980000.0,nan,-0.61,nan,4.49,0.26,-7.43,0.82,0.0,-963.05,-24.49,-40.76,6890000.0,0.62,nan,-55910000.0,-62500000.0,-4.501,nan,85070000.0,6.18,5230000.0,4.64,7.41,8.77,-60450000.0,-41770000.0,4.34,162440000.0,nan,nan,nan,nan,nan,0.0
APOP,Cellect Biotechnology Ltd.,n/a,n/a,2016,0.53,1614000.0,nan,nan,nan,nan,0.74,nan,nan,0.0,0.0,-47.05,-88.05,nan,nan,nan,nan,nan,-0.854,nan,nan,nan,nan,6.88,5.47,0.69,nan,nan,1.78,11200000.0,nan,nan,nan,nan,nan,0.0
CLRB,"Cellectar Biosciences, Inc.",Health Care,Major Pharmaceuticals,n/a,2.11,19920000.0,nan,-1.68,nan,nan,1.34,nan,-0.28,0.0,0.0,-66.89,-154.75,nan,nan,nan,nan,-11730000.0,-4.184,nan,10490000.0,1.97,nan,6.09,5.04,1.58,-11070000.0,-6710000.0,1.23,5320000.0,nan,nan,nan,nan,nan,0.0
CLLS,Cellectis S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,15.69,669975000.0,nan,-6.74,nan,39.88,1.69,17.62,-2.91,0.0,-618.4,-15.53,-22.29,16800000.0,0.4,nan,18690000.0,-101720000.0,-1.62,nan,421460000.0,9.93,35650000.0,8.25,9.77,9.22,-70560000.0,-45870000.0,1.57,35930000.0,nan,nan,nan,nan,nan,0.0
CLSN,Celsion Corporation,Health Care,Major Pharmaceuticals,n/a,1.72,36254000.0,nan,-1.69,nan,72.51,1.63,44.75,-1.06,0.0,nan,-30.27,-43.43,nan,0.03,nan,-11370000.0,-21190000.0,-0.545,nan,23740000.0,1.16,11300000.0,52.8,4.22,1.09,-7920000.0,-9580000.0,1.76,20480000.0,nan,nan,nan,nan,nan,0.0
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,4.93,289978000.0,85.76,72.29,nan,5.27,11.45,5.16,-40.01,6.05,-13.22,-12.47,16.5,55030000.0,1.05,nan,21060000.0,-7100000.0,0.06,nan,2760000.0,0.05,9610000.0,38.01,3.53,0.44,-14160000.0,-11750000.0,1.05,57310000.0,nan,nan,nan,nan,nan,0.0
