Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
NYNY,"Empire Resorts, Inc.",Consumer Services,Restaurants,n/a,9.65,335068000.0,nan,nan,nan,1.46,1.8,4.11,-22.95,-65.05,-35.48,-6.13,-74.02,229270000.0,6.79,nan,25030000.0,-41110000.0,-4.42,nan,38020000.0,1.1,641120000.0,345.96,0.62,5.38,-85840000.0,-161830000.0,2.21,34410000.0,nan,nan,nan,nan,nan,0.0
ENTA,"Enanta Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,71.13,1377000000.0,22.98,-119.58,nan,6.23,3.1,4.53,14.77,29.22,29.29,9.49,15.97,221090000.0,11.33,nan,206620000.0,67790000.0,3.07,-65.3,389250000.0,19.78,1850000.0,0.41,22.01,22.77,91210000.0,67710000.0,1.03,19670000.0,nan,nan,nan,nan,nan,0.0
ECPG,Encore Capital Group Inc,Finance,Finance Companies,n/a,37.08,1135000000.0,7.45,5.93,0.43,0.83,1.27,3.4,9.84,11.28,31.63,5.72,17.56,1360000000.0,44.14,nan,1320000000.0,470440000.0,4.96,39.4,168880000.0,5.44,3650000000.0,404.23,15.29,29.07,197980000.0,-132949999.99999999,1.37,30970000.0,nan,nan,nan,nan,nan,0.0
WIRE,Encore Wire Corporation,Capital Goods,Metal Fabrications,1992,53.41,1105000000.0,14.14,13.53,1.55,0.84,1.5,0.72,8.04,6.09,7.64,7.79,11.22,1310000000.0,62.86,nan,189720000.0,117380000.0,3.82,-1.7,184800000.0,8.84,nan,nan,7.11,36.0,115440000.0,66120000.00000001,1.19,20910000.0,0.08,0.15,0.08,0.15,0.19,2.09
ENDP,Endo International plc,Health Care,Major Pharmaceuticals,n/a,2.42,525645000.0,nan,1.03,-0.08,0.18,nan,2.57,20.98,-19.98,19.32,3.41,nan,2950000000.0,13.13,nan,1380000000.0,362180000.0,-2.623,nan,1450000000.0,6.39,8510000000.0,nan,1.5,-2.61,134740000.0,253230000.0,2.09,226180000.0,nan,nan,nan,nan,nan,0.0
ELGX,"Endologix, Inc.",Health Care,Medical/Dental Instruments,n/a,5.26,94047000.0,nan,-2.36,-0.05,0.67,1.29,1.57,-4.56,-60.32,-39.74,-10.67,-152.61,141290000.0,12.05,nan,91920000.0,-48620000.0,-7.27,nan,50940000.0,2.9,178540000.0,247.71,2.53,4.15,-36480000.0,-18660000.0,0.36,103450000.0,nan,nan,nan,nan,nan,0.0
EIGI,"Endurance International Group Holdings, Inc.",Technology,Computer Software: Prepackaged Software,2013,5.18,750693000.0,nan,252.0,-1.54,0.67,4.53,2.24,8.73,-2.07,13.27,3.53,-15.02,1130000000.0,7.82,nan,625940000.0,288630000.0,-0.17,nan,90820000.0,0.62,1870000000.0,nan,0.44,1.11,175030000.0,126400000.0,1.31,145960000.0,nan,nan,nan,nan,nan,0.0
WATT,Energous Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,2014,3.38,108211000.0,nan,-19.16,nan,271.85,4.09,207.11,-1.82,0.0,nan,-82.33,-147.22,nan,0.01,nan,nan,-45260000.0,-1.666,nan,29210000.0,0.95,nan,0.47,8.38,0.89,-31580000.0,-14870000.0,1.83,25620000.0,nan,nan,nan,nan,nan,0.0
EFOI,"Energy Focus, Inc.",Consumer Durables,Building Products,n/a,0.417,5003000.0,nan,-2.86,-0.04,0.3,0.58,0.43,-0.83,-57.66,-55.24,-29.13,-75.19,16620000.000000002,1.38,nan,3410000.0,-8710000.0,-0.8,nan,3860000.0,0.31,6100000.0,72.36,1.93,0.69,-9610000.0,-5820000.0,3.03,12050000.0,nan,nan,nan,nan,nan,0.0
ERII,"Energy Recovery, Inc.",Technology,Industrial Machinery/Components,2008,9.79,499312000.0,40.29,19.73,2.08,6.05,4.16,5.44,25.17,16.29,17.05,4.92,11.7,82530000.0,1.53,nan,56640000.0,17850000.0,0.24,-76.4,95190000.0,1.73,13030000.0,10.23,5.09,2.32,9240000.0,6450000.0,1.31,54480000.0,nan,nan,nan,nan,nan,0.0
ENPH,"Enphase Energy, Inc.",Technology,Semiconductors,2012,33.83,3865000000.0,309.06,31.23,0.33,9.55,30.84,8.73,75.56,2.63,8.59,6.2,24.38,404540000.0,3.74,nan,94440000.0,46720000.0,0.1,nan,205960000.0,1.69,117250000.0,99.98,2.44,0.96,40530000.0,33400000.0,1.03,110230000.0,nan,nan,nan,nan,nan,0.0
ESGR,Enstar Group Limited,Finance,Property-Casualty Insurers,n/a,179.41,3778000000.0,8.35,nan,1.6,1.88,0.87,-1.41,-6.22,24.47,21.18,1.59,9.23,2009999999.9999998,93.57,nan,191320000.0,455400000.0,21.39,nan,8760000000.0,407.27,1540000000.0,31.13,9.29,206.01,48150000.0,-751790000.0,0.81,17990000.0,nan,nan,nan,nan,nan,0.0
ENFC,Entegra Financial Corp.,Finance,Banks,2014,29.95,208092000.0,15.89,14.3,nan,3.83,1.18,6.94,nan,24.33,33.84,0.8,7.97,54360000.0,7.87,nan,54110000.0,nan,1.89,-29.9,57240000.0,8.27,226320000.0,nan,nan,25.56,13670000.0,nan,1.0,6890000.0,nan,nan,nan,nan,nan,0.0
ENTG,"Entegris, Inc.",Consumer Non-Durables,Plastic Products,2000,42.2,5618000000.0,20.83,18.79,1.34,3.58,5.25,3.98,14.78,18.18,17.87,7.81,26.49,1570000000.0,11.39,nan,727100000.0,423080000.0,2.06,128.1,521380000.0,3.86,987110000.0,89.53,4.87,8.16,403830000.0,178210000.0,1.56,135980000.0,0.32,0.77,0.29,0.68,nan,13.59
ENTX,Entera Bio Ltd.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2018,2.2801,30938000.0,nan,-4.91,nan,53.9,4.78,41.65,-2.3,0.0,nan,-75.03,nan,nan,0.05,nan,nan,-10380000.0,-1.049,nan,7390000.0,0.62,nan,5.46,4.51,0.54,-8650000.0,-4770000.0,nan,11460000.0,nan,nan,nan,nan,nan,0.0
EFSC,Enterprise Financial Services Corporation,Finance,Major Banks,n/a,39.76,1040000000.0,11.9,9.32,1.09,4.24,1.28,6.64,nan,32.88,48.92,1.27,11.52,245230000.0,10.11,nan,223370000.0,nan,3.31,-17.2,189080000.0,7.03,758400000.0,nan,nan,30.68,77510000.0,nan,1.54,23100000.0,0.64,1.62,0.54,1.37,1.03,16.17
EPZM,"Epizyme, Inc.",Health Care,Major Pharmaceuticals,2013,13.51,1116000000.0,nan,-6.86,-0.16,47.51,4.1,38.23,-6.25,0.0,-615.38,-29.59,-52.04,23490000.0,0.31,nan,-84130000.0,-143670000.0,-1.86,nan,330980000.0,3.64,10830000.0,3.32,10.56,3.17,-131820000.0,-81180000.0,2.06,69480000.0,nan,nan,nan,nan,nan,0.0
PLUS,ePlus inc.,Technology,Retail: Computer Software & Peripheral Equipment,1996,81.82,1096000000.0,17.28,14.52,3.14,0.78,2.58,0.92,12.55,4.59,5.99,6.4,15.86,1400000000.0,104.07,nan,317460000.0,102780000.0,4.73,6.0,35600000.0,2.64,221640000.0,51.71,1.54,31.73,1050000.0,17390000.0,1.48,13510000.0,nan,nan,nan,nan,nan,0.0
EQ,"Equillium, Inc.",Health Care,Major Pharmaceuticals,2018,3.905,61740000.0,nan,-2.09,nan,nan,1.24,nan,-0.53,0.0,0.0,nan,nan,nan,nan,nan,nan,-19230000.0,-1.413,nan,56940000.0,3.28,nan,nan,15.78,3.11,-14690000.0,nan,nan,17380000.0,nan,nan,nan,nan,nan,0.0
EQIX,"Equinix, Inc.",Consumer Services,Real Estate Investment Trusts,2000,558.0,46829000000.0,91.99,70.24,4.07,8.77,5.39,10.83,24.38,9.29,20.99,3.26,6.33,5340000000.0,65.42,nan,2470000000.0,2370000000.0,6.05,112.3,1610000000.0,19.02,12270000000.0,140.21,1.58,103.15,1940000000.0,1540000000.0,0.68,80390000.0,9.84,1.76,9.48,1.7,nan,156.69
EQBK,"Equity Bancshares, Inc.",Finance,Major Banks,2015,25.23,385132000.0,16.03,9.77,1.6,2.92,0.86,5.51,nan,19.25,30.91,0.64,5.7,132009999.99999999,8.37,nan,140740000.0,nan,1.58,34.4,189460000.0,12.17,523030000.0,nan,nan,29.45,39980000.0,nan,0.35,7150000.0,nan,nan,nan,nan,nan,0.0
ERIC,Ericsson,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,7.77,25747000000.0,nan,15.68,0.33,nan,2.41,nan,nan,0.1,0.0,3.7,0.56,nan,nan,nan,74140000000.0,nan,-0.72,nan,nan,nan,nan,53.58,1.42,3.25,nan,nan,0.26,nan,0.11,1.39,0.11,1.44,3.32,nan
ERIE,Erie Indemnity Company,Finance,Specialty Insurers,n/a,211.92,11148000000.0,37.5,34.65,3.48,4.59,10.78,4.61,30.37,12.58,14.64,12.56,31.47,2430000000.0,46.48,nan,344340000.0,368520000.0,5.85,10.1,399470000.0,7.64,125050000.0,11.76,1.75,20.34,336410000.0,178900000.0,0.44,46190000.0,3.6,1.66,3.54,1.64,2.69,45.13
ERYP,Erytech Pharma S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2017,5.65,103035000.0,nan,-1.71,nan,nan,0.49,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,4450000.0,nan,-2.79,nan,nan,nan,nan,1.39,nan,10.64,nan,nan,1.31,17940000.0,nan,nan,nan,nan,nan,0.0
ESCA,"Escalade, Incorporated",Consumer Non-Durables,Recreational Products/Toys,n/a,10.3,144685000.0,16.09,nan,nan,0.79,1.17,0.84,9.04,5.09,7.12,5.43,7.39,182690000.0,12.64,nan,45030000.0,16990000.0,0.64,-84.5,4600000.0,0.32,8840000.0,6.95,5.87,8.8,nan,-5330000.0,0.48,14470000.0,0.5,4.83,0.5,4.83,3.43,78.13
ESPR,"Esperion Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2013,36.71,979200000.0,nan,-9.98,-0.47,6.69,7.66,4.75,-8.77,-52.45,-54.36,-19.14,-50.31,146400000.0,5.45,nan,nan,-79310000.0,-2.86,nan,301230000.0,11.09,nan,0.74,5.66,4.78,-28540000.0,-2430000.0,1.04,26750000.0,nan,nan,nan,nan,nan,0.0
ESQ,"Esquire Financial Holdings, Inc.",Finance,Commercial Banks,2017,23.5,176325000.0,16.56,10.49,nan,4.54,1.73,3.62,nan,28.36,42.77,1.67,11.66,38810000.0,5.26,nan,34220000.0,nan,1.42,56.1,40150000.0,5.32,3620000.0,nan,nan,13.58,7310000.0,nan,1.08,7530000.0,nan,nan,nan,nan,nan,0.0
ESSA,"ESSA Bancorp, Inc.",Finance,Banks,n/a,15.3,173072000.0,13.81,13.66,nan,3.29,0.86,7.14,nan,22.83,29.08,0.66,6.54,52560000.0,4.86,nan,52050000.0,nan,1.11,8.0,41420000.0,3.92,254840000.0,nan,nan,17.79,22010000.0,nan,0.33,11410000.0,0.4,2.62,0.39,2.55,2.34,35.14
ESTA,Establishment Labs Holdings Inc.,Health Care,Industrial Specialties,2018,20.1,411001000.0,nan,-14.3,nan,5.47,7.57,5.32,-13.54,-38.63,-43.17,-24.12,-103.38,75140000.0,3.74,nan,36120000.0,-29560000.0,-1.45,nan,31870000.0,1.55,24410000.0,45.38,3.94,2.63,-34040000.0,-35880000.0,nan,20410000.0,nan,nan,nan,nan,nan,0.0
ESTR,"Estre Ambiental, Inc.",Public Utilities,Environmental Services,n/a,0.6648,34677000.0,nan,nan,nan,nan,nan,nan,nan,-51.78,0.0,-1.16,nan,nan,nan,nan,280130000.0,nan,-1.03,nan,nan,nan,nan,nan,0.4,-3.18,nan,nan,2.73,nan,nan,nan,nan,nan,nan,0.0
ETSY,"Etsy, Inc.",Miscellaneous,Business Services,2015,54.9,6352000000.0,61.46,51.75,3.35,9.06,14.36,8.71,47.21,15.83,15.29,7.1,27.31,700830000.0,5.86,nan,412910000.0,129250000.0,0.86,439.3,633830000.0,5.26,376360000.0,85.09,4.47,3.68,213460000.0,143050000.0,0.54,120180000.0,nan,nan,nan,nan,nan,0.0
EDRY,EuroDry Ltd.,Consumer Services,Marine Transportation,n/a,7.92,17590000.0,nan,7.74,nan,0.68,0.43,3.4,8.32,5.91,17.24,2.34,2.63,25760000.0,11.49,nan,13460000.0,10530000.0,-0.08,nan,4740000.0,2.08,59960000.0,106.7,0.88,18.19,12680000.0,1440000.0,nan,2280000.0,nan,nan,nan,nan,nan,0.0
EEFT,"Euronet Worldwide, Inc.",Finance,Investment Bankers/Brokers/Service,1997,154.68,8257999999.999999,31.57,18.81,1.45,3.14,5.97,3.14,16.19,10.08,15.31,6.51,21.45,2630000000.0,50.66,nan,1050000000.0,511280000.0,4.85,55.9,1560000000.0,28.6,1490000000.0,106.75,1.82,25.66,384640000.0,216280000.0,0.91,51960000.0,nan,nan,nan,nan,nan,0.0
ESEA,Euroseas Ltd.,Transportation,Marine Transportation,n/a,0.654,8846000.0,nan,-11.42,-1.13,0.27,5.19,1.65,12.3,-0.69,3.67,1.24,-14.01,32790000.0,2.75,nan,10400000.0,4400000.0,-0.182,nan,2000000.0,0.16,39830000.0,428.08,0.54,0.13,-5980000.0,-4380000.0,0.61,12520000.0,nan,nan,nan,nan,nan,0.0
EVLO,"Evelo Biosciences, Inc.",Health Care,Major Pharmaceuticals,2018,5.55,176006000.0,nan,-2.51,nan,nan,1.76,nan,-1.06,0.0,0.0,-29.67,-54.72,nan,nan,nan,nan,-73160000.0,-2.27,nan,113470000.0,3.54,15140000.0,15.12,11.86,3.12,-61470000.0,-42520000.0,nan,32040000.0,nan,nan,nan,nan,nan,0.0
EVBG,"Everbridge, Inc.",Technology,Computer Software: Prepackaged Software,2016,85.17,2814000000.0,nan,-957.78,5.52,16.37,15.4,16.1,-83.17,-25.85,-23.64,-7.52,-37.29,171980000.0,5.53,nan,100280000.0,-33280000.0,-1.43,nan,238630000.0,7.11,113660000.0,61.26,2.4,5.6,1260000.0,9160000.0,0.82,28750000.0,nan,nan,nan,nan,nan,0.0
EVER,"EverQuote, Inc.",Technology,"Computer Software: Programming, Data Processing",2018,22.45,581694000.0,nan,-57.41,-1.79,3.07,13.19,2.85,-32.32,-9.02,-9.43,-22.79,-79.67,189430000.0,7.52,nan,151670000.0,-16730000.0,-0.68,nan,37120000.0,1.44,nan,nan,2.66,1.7,-4740000.0,-5930000.0,nan,10220000.0,nan,nan,nan,nan,nan,0.0
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors,2016,6.89,118164000.0,nan,-16.9,-0.44,2.78,6.22,2.67,-8.06,-40.11,-36.96,-22.04,-68.64,42470000.0,2.49,nan,25330000.0,-14100000.0,-1.0,nan,15270000.0,0.89,12930000.0,69.33,2.27,1.09,-14950000.0,-11120000.0,2.21,17130000.0,nan,nan,nan,nan,nan,0.0
EVOP,"EVO Payments, Inc.",n/a,n/a,2018,29.76,2407000000.0,nan,41.8,3.29,4.55,nan,3.77,17.01,-6.84,4.8,0.94,-36.4,529620000.0,19.61,nan,375380000.0,117380000.0,-1.35,-97.2,252370000.0,7.76,701810000.0,434.05,1.07,-12.95,124830000.0,85020000.0,nan,15140000.0,nan,nan,nan,nan,nan,0.0
EVFM,"Evofem Biosciences, Inc.",Health Care,Major Pharmaceuticals,2014,5.45,234720000.0,nan,-4.31,-0.11,nan,6.82,nan,-3.32,0.0,0.0,-91.5,-423.53,nan,nan,nan,nan,-58720000.0,-3.01,nan,50680000.0,1.09,nan,1.62,2.84,0.77,-46400000.0,-28860000.0,-0.62,17760000.0,nan,nan,nan,nan,nan,0.0
EVGN,Evogene Ltd.,Basic Industries,Agricultural Chemicals,n/a,1.6,38883000.0,nan,nan,nan,25.22,0.94,-0.25,0.02,0.0,nan,-20.3,-36.09,1540000.0,0.06,nan,nan,-17410000.0,-0.715,nan,45780000.0,1.78,3350000.0,7.83,10.14,1.65,-16180000.0,-10120000.0,1.76,25750000.0,nan,nan,nan,nan,nan,0.0
EVOK,"Evoke Pharma, Inc.",Health Care,Major Pharmaceuticals,2013,0.96,22958000.0,nan,-5.23,-0.06,nan,3.78,nan,nan,0.0,0.0,-64.74,-125.73,nan,nan,nan,nan,nan,-0.395,nan,7440000.0,0.31,nan,1.1,5.88,0.26,-5950000.0,-3210000.0,1.63,17430000.0,nan,nan,nan,nan,nan,0.0
EOLS,"Evolus, Inc.",Health Care,Major Pharmaceuticals,2018,15.13,451185000.0,nan,-11.05,-0.3,195.23,11.47,195.11,-5.9,0.0,nan,-29.9,-184.07,2310000.0,0.09,nan,nan,-76410000.0,-2.69,nan,99930000.0,3.64,78040000.0,189.51,5.01,1.5,-70160000.0,-39300000.0,nan,27330000.0,nan,nan,nan,nan,nan,0.0
EVOL,"Evolving Systems, Inc.",Technology,EDP Services,1998,0.804,9730000.0,nan,nan,nan,0.36,0.93,0.37,11.71,-86.21,-0.79,-0.32,-104.32,27290000.0,2.25,nan,20290000.0,nan,-1.939,nan,5310000.0,0.44,5690000.0,54.15,1.29,0.86,nan,nan,1.41,12160000.0,nan,nan,0.0,0.0,nan,0.0
EXAS,Exact Sciences Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,2001,122.83,15163000000.0,nan,-143.64,-3.51,24.33,20.15,24.11,-91.5,-35.43,-30.85,-7.36,-29.25,623190000.0,4.97,nan,336480000.0,-164190000.0,-1.76,nan,1240000000.0,9.57,826640000.0,107.98,2.79,5.92,-62530000.0,-165050000.0,2.11,129139999.99999999,nan,nan,nan,nan,nan,0.0
XELA,"Exela Technologies, Inc.",Miscellaneous,Business Services,2015,1.14,170995000.0,nan,5.75,nan,0.11,nan,1.06,10.1,-11.25,2.87,1.66,nan,1580000000.0,10.42,nan,376350000.0,165240000.0,-1.197,nan,18450000.0,0.12,1510000000.0,nan,0.76,-1.59,-22570000.0,9080000.0,1.44,150140000.0,nan,nan,nan,nan,nan,0.0
EXEL,"Exelixis, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2000,19.52,5963000000.0,9.7,17.72,0.47,6.55,4.04,5.73,12.36,70.52,45.54,20.28,56.68,909760000.0,3.03,nan,828580000.0,422060000.0,2.05,-9.7,822120000.0,2.71,25290000.0,1.7,8.64,4.92,562770000.0,362120000.0,1.59,301770000.0,nan,nan,nan,nan,nan,0.0
EXLS,"ExlService Holdings, Inc.",Miscellaneous,Business Services,2006,68.35,2281000000.0,51.02,20.45,2.33,2.4,3.61,2.55,18.87,4.89,8.05,4.95,7.56,949110000.0,27.58,nan,298260000.0,128139999.99999999,1.33,-13.1,253050000.0,7.4,357020000.0,55.67,2.91,18.75,126360000.0,62890000.0,0.87,34340000.0,nan,nan,nan,nan,nan,0.0
EXPI,"eXp World Holdings, Inc.",Finance,Real Estate,n/a,8.59,520374000.0,nan,-290.0,-4.08,0.71,13.32,0.7,-31.39,-2.51,-2.46,-15.02,-65.95,731380000.0,12.18,nan,40430000.0,-16420000.000000002,-0.31,nan,31520000.0,0.5,3010000.0,7.41,1.44,0.65,36560000.0,36740000.0,4.21,61680000.0,nan,nan,nan,nan,nan,0.0
EXPE,"Expedia Group, Inc.",Consumer Services,Transportation Services,n/a,130.83,18967000000.0,32.04,15.9,1.49,1.64,4.48,1.76,14.72,5.36,8.05,2.73,11.17,11600000000.0,77.98,nan,9260000000.0,1390000000.0,4.06,nan,4890000000.0,32.67,4290000000.0,72.29,0.76,29.04,2770000000.0,1460000000.0,0.94,137350000.0,1.36,1.05,1.28,0.98,0.85,31.37
EXPD,"Expeditors International of Washington, Inc.",Transportation,Oil Refining/Marketing,n/a,71.84,11991000000.0,19.67,18.91,4.3,1.43,5.89,1.36,13.41,7.57,9.54,14.75,32.26,8380000000.000001,48.68,nan,1070000000.0000001,852550000.0,3.61,8.9,1080000000.0,6.34,377040000.0,18.37,2.12,12.06,633960000.0,464420000.0,1.08,172000000.0,1.0,1.4,0.95,1.33,1.39,26.32
EXPO,"Exponent, Inc.",Consumer Services,Professional Services,n/a,70.34,3693000000.0,49.96,44.58,3.2,10.04,10.7,9.55,37.2,21.0,23.92,11.26,23.3,367650000.0,6.97,nan,139590000.0,94330000.0,1.42,13.9,194470000.0,3.75,23410000.0,6.81,3.6,6.62,88090000.0,53620000.0,0.27,51920000.0,0.64,0.91,0.58,0.83,1.14,40.85
STAY,"Extended Stay America, Inc.",Consumer Services,Hotels/Resorts,n/a,14.11,2642000000.0,13.06,12.77,53.24,2.15,2.02,3.9,8.6,16.57,29.15,5.64,15.58,1230000000.0,6.5,nan,705360000.0,555580000.0,1.08,-9.0,288390000.0,1.53,2420000000.0,184.13,1.57,6.97,425300000.0,155870000.0,1.11,188410000.0,0.92,6.57,0.9,6.42,4.15,156.14
XOG,"Extraction Oil & Gas, Inc.",Energy,Oil & Gas Production,2016,4.22,508538000.0,8.36,36.64,-0.66,0.55,0.36,2.64,3.24,10.72,23.94,3.42,6.24,923960000.0,5.44,nan,851570000.0,751090000.0,0.482,344.7,35910000.0,0.26,1590000000.0,83.25,0.35,11.16,616290000.0,-322790000.0,2.13,175730000.0,nan,nan,nan,nan,nan,0.0
EXTR,"Extreme Networks, Inc.",Technology,Computer Communications Equipment,1999,6.76,793698000.0,nan,7.18,0.5,0.8,6.87,0.82,17.55,-2.6,-0.64,-0.52,-22.61,995790000.0,8.44,nan,551240000.0,46490000.0,-0.22,nan,169610000.0,1.4,178750000.0,154.11,1.24,0.97,104940000.0,80270000.0,1.94,118750000.0,nan,nan,nan,nan,nan,0.0
EYEG,"Eyegate Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,2.74,7672000.0,nan,-11.04,nan,2.56,0.91,1.13,-0.51,-220.57,-223.58,-27.99,-60.11,3000000.0,1.03,nan,-6400000.0,-6660000.0,-2.274,nan,4470000.0,1.47,nan,1.31,5.43,2.78,-8350000.0,-6590000.0,1.96,45680000.0,nan,nan,nan,nan,nan,0.0
EYEN,"Eyenovia, Inc.",Health Care,Major Pharmaceuticals,2018,3.2,54552000.0,nan,-1.97,nan,nan,5.08,nan,-2.09,0.0,0.0,-78.29,-139.73,nan,nan,nan,nan,-21820000.0,-1.968,nan,9240000.0,0.54,nan,nan,4.13,0.63,-18720000.0,-10470000.0,nan,12020000.0,nan,nan,nan,nan,nan,0.0
EYPT,"EyePoint Pharmaceuticals, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,1.49,155138000.0,nan,-15.0,nan,11.55,5.66,12.29,-2.94,0.0,-442.68,nan,nan,13440000.0,0.12,nan,-14970000.0,-56210000.0,-0.721,nan,44160000.0,0.41,49840000.0,176.68,5.46,0.26,-64709999.99999999,nan,1.29,106110000.0,nan,nan,nan,nan,nan,0.0
EZPW,"EZCORP, Inc.",Consumer Services,Other Specialty Stores,1991,8.1,432023000.0,135.69,7.72,1.79,0.51,0.58,0.63,5.83,0.43,7.52,3.42,0.45,840230000.0,15.25,nan,482910000.0,91510000.0,0.06,-78.2,138920000.0,2.51,235660000.0,31.53,8.07,13.48,84380000.0,44320000.0,1.39,52480000.0,nan,nan,nan,nan,nan,0.0
FFIV,"F5 Networks, Inc.",Technology,Computer Communications Equipment,1999,128.61,7504000000.0,16.76,12.31,2.7,3.39,4.77,3.05,10.71,21.03,26.0,12.54,32.24,2210000000.0,36.86,nan,1800000000.0,630420000.0,7.68,-30.0,986490000.0,16.41,nan,nan,1.4,27.0,746060000.0,471820000.0,0.93,59700000.0,nan,nan,nan,nan,nan,0.0
FB,"Facebook, Inc.",Technology,"Computer Software: Programming, Data Processing",2012,186.78,518833000000.0,31.4,19.54,1.31,8.29,5.97,7.81,18.29,27.26,34.41,12.99,20.3,62600000000.0,21.83,nan,46480000000.0,26730000000.0,5.91,-48.8,48600000000.0,17.03,7810000000.0,8.8,4.47,31.1,33040000000.0,13640000000.0,1.25,2400000000.0,nan,nan,nan,nan,nan,0.0
FLMN,Falcon Minerals Corporation,Energy,Oil & Gas Production,2017,5.9,503149000.0,nan,11.49,-2.17,5.61,1.98,4.74,5.76,31.73,65.56,12.56,19.72,89630000.0,1.96,nan,93510000.0,73680000.0,-1.15,-77.8,2870000.0,0.06,36500000.0,14.17,9.25,2.95,73050000.0,32430000.0,nan,45860000.0,0.6,10.26,0.62,10.6,nan,142.34
DAVE,"Famous Dave&#39;s of America, Inc.",Consumer Services,Restaurants,n/a,4.56,40812000.0,11.67,19.78,1.26,0.65,1.77,1.01,10.85,5.72,7.16,5.48,16.4,62830000.0,6.91,nan,15390000.0,5880000.0,0.39,-25.3,8220000.000000001,0.89,29800000.0,124.87,1.51,2.57,5300000.0,nan,1.15,9270000.0,nan,nan,nan,nan,nan,0.0
FANH,Fanhua Inc.,Finance,Specialty Insurers,n/a,27.41,1728000000.0,18.61,nan,nan,nan,nan,nan,nan,15.69,0.0,5.68,17.15,nan,nan,nan,1130000000.0,nan,nan,-43.0,nan,nan,nan,7.93,2.87,nan,nan,nan,1.21,61740000.0,1.2,4.4,0.98,3.56,nan,74.96
FARM,Farmer Brothers Company,Consumer Non-Durables,Packaged Foods,n/a,11.92,201111000.0,nan,55.18,-0.1,0.33,1.25,0.53,9.71,-10.72,0.32,0.26,-34.71,603430000.0,35.48,nan,207040000.0,32799999.999999996,-3.83,nan,12340000.0,0.72,123280000.0,74.12,2.03,9.75,8000000.0,-31910000.0,0.33,17040000.0,nan,nan,nan,nan,nan,0.0
FMAO,"Farmers & Merchants Bancorp, Inc.",Finance,Savings Institutions,n/a,25.02,273854000.0,15.82,14.7,nan,4.7,1.26,3.53,nan,28.26,39.27,1.25,9.11,58290000.0,5.77,nan,50400000.0,nan,1.62,50.2,127790000.0,11.6,51630000.0,nan,nan,20.34,17550000.0,nan,0.19,11110000.0,0.6,2.33,0.59,2.29,2.33,36.65
FMNB,Farmers National Banc Corp.,Finance,Major Banks,n/a,13.89,371600000.0,11.25,10.23,0.6,3.56,1.32,3.91,nan,32.29,39.59,1.45,12.66,104370000.0,3.76,nan,101000000.0,nan,1.2,5.8,64010000.00000001,2.31,98780000.0,nan,nan,10.26,38580000.0,nan,1.05,27810000.0,0.4,2.91,0.34,2.48,1.57,28.33
FARO,"FARO Technologies, Inc.",Capital Goods,Industrial Machinery/Components,1997,49.08,837873000.0,nan,42.09,3.05,2.1,2.28,1.82,41.59,-0.75,-0.35,-0.18,-0.81,399660000.0,23.16,nan,228340000.0,17510000.0,-0.17,nan,145420000.0,8.39,19980000.0,5.34,3.16,21.59,24060000.0,18660000.0,2.21,17330000.0,nan,nan,nan,nan,nan,0.0
FAST,Fastenal Company,Consumer Services,RETAIL: Building Materials,1987,30.79,17172999999.999998,23.02,20.83,1.15,3.31,7.01,3.49,15.42,14.74,19.87,18.8,32.35,5190000000.0,9.06,nan,2400000000.0,1180000000.0,1.33,-3.1,175000000.0,0.31,736200000.0,29.4,4.68,4.37,695600000.0,309480000.0,1.62,572630000.0,0.88,2.88,0.83,2.72,2.6,62.41
