Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
CSII,"Cardiovascular Systems, Inc.",Health Care,Medical/Dental Instruments,1981,47.14,1610000000.0,nan,240.26,65.31,6.49,10.78,6.23,589.49,-0.1,-0.33,-0.24,-0.18,248020000.0,7.4,nan,200340000.0,2620000.0,-0.01,-60.7,122670000.0,3.48,21410000.0,14.47,4.25,4.24,10210000.0,7490000.0,1.29,35270000.0,nan,nan,nan,nan,nan,0.0
CDLX,"Cardlytics, Inc.",Technology,"Computer Software: Programming, Data Processing",2018,36.81,809524000.0,nan,nan,-1.62,4.84,17.38,4.87,-29.22,-19.6,-18.82,-13.85,-78.65,167120000.0,7.59,nan,54680000.0,-27850000.0,-1.49,nan,32490000.000000004,1.42,36700000.0,78.87,2.01,2.04,-9180000.0,-15540000.0,nan,22840000.0,nan,nan,nan,nan,nan,0.0
CECO,Career Education Corporation,Consumer Services,Other Consumer Services,1998,20.47,1406000000.0,27.39,14.64,1.2,2.32,3.69,2.0,9.72,8.78,19.11,14.17,15.25,605490000.0,8.67,nan,508140000.0,124890000.0,0.73,nan,279900000.0,3.99,55600000.0,14.59,2.5,5.44,95650000.0,95540000.0,0.92,70110000.0,nan,nan,nan,nan,nan,0.0
CRZO,"Carrizo Oil & Gas, Inc.",Energy,Oil & Gas Production,1997,7.75,699700000.0,1.2,2.8,0.11,0.68,0.56,2.61,3.29,58.63,48.17,9.7,59.58,1020000000.0,11.3,nan,853750000.0,812040000.0,6.32,204.4,2280000.0,0.03,1800000000.0,127.43,0.31,13.4,679480000.0,-634950000.0,2.27,92550000.0,nan,nan,nan,nan,nan,0.0
TAST,"Carrols Restaurant Group, Inc.",Consumer Services,Restaurants,2006,7.43,332786000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CWST,"Casella Waste Systems, Inc.",Public Utilities,Environmental Services,1997,45.46,2165000000.0,110.68,44.17,13.73,3.1,22.51,3.88,21.05,2.69,7.78,4.48,61.25,698680000.0,15.6,nan,207060000.0,128720000.0,0.41,599.2,3160000.0,0.07,567040000.0,589.45,0.88,2.02,111010000.0,31400000.0,0.6,46600000.0,nan,nan,nan,nan,nan,0.0
CASI,"CASI Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,3.28,312037000.0,nan,-14.17,nan,nan,3.51,nan,-7.88,0.0,0.0,-21.98,-42.98,nan,nan,nan,nan,-33690000.0,-0.444,nan,70970000.0,0.74,4280000.0,3.92,13.04,0.93,-32920000.0,-28950000.0,1.05,95720000.0,nan,nan,nan,nan,nan,0.0
CATB,"Catabasis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2015,6.2,73536000.0,nan,-2.78,nan,nan,1.69,nan,-1.16,0.0,0.0,-31.26,-55.86,nan,nan,nan,nan,-24830000.0,-2.81,nan,46110000.0,3.97,1270000.0,2.92,9.09,3.75,-23370000.0,-14170000.0,1.65,11620000.0,nan,nan,nan,nan,nan,0.0
CBIO,"Catalyst Biosciences, Inc. ",Health Care,Major Pharmaceuticals,n/a,6.11,75820000.0,nan,-1.55,0.06,nan,0.81,nan,0.32,0.0,0.0,-26.01,-41.2,nan,0.0,nan,-21470000.0,-49870000.0,-3.96,nan,93940000.0,7.82,2029999.9999999998,2.18,15.83,7.75,-42460000.0,-26160000.0,2.6,12020000.0,nan,nan,nan,nan,nan,0.0
CATS,"Catasys, Inc.",Health Care,Hospital/Nursing Management,n/a,13.82,226363000.0,nan,nan,nan,9.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.06,nan,nan,nan,nan,nan,nan,0.0
CATY,Cathay General Bancorp,Finance,Major Banks,n/a,32.7,2560000000.0,9.65,nan,nan,4.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.49,nan,1.24,3.74,1.24,3.82,2.11,34.62
CVCO,"Cavco Industries, Inc.",Basic Industries,Homebuilding,n/a,180.35,1669000000.0,24.13,19.35,0.8,1.7,3.03,1.49,16.42,7.16,8.56,7.24,13.69,980390000.0,107.8,nan,185790000.0,88780000.0,7.59,8.1,213050000.0,23.37,47230000.0,8.58,2.73,60.4,51750000.0,25470000.0,1.33,9120000.0,nan,nan,nan,nan,nan,0.0
CBFV,"CB Financial Services, Inc.",Finance,Major Banks,n/a,24.8,136652000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CDK,"CDK Global, Inc.",Miscellaneous,Business Services,n/a,43.39,5236000000.0,44.04,8.55,1.05,2.73,nan,4.08,11.19,6.48,31.76,12.65,nan,1910000000.0,15.26,nan,1040000000.0,697900000.0,0.98,nan,311400000.0,2.57,2930000000.0,nan,1.18,-6.03,483100000.0,272220000.0,1.12,121200000.0,0.6,1.37,0.6,1.41,nan,32.43
CDW,CDW Corporation,Consumer Services,Catalog/Specialty Distribution,2013,117.02,17085000000.0,25.67,18.45,1.39,1.0,18.29,1.2,15.6,4.06,6.15,8.58,69.08,17040000000.0,115.03,nan,2710000000.0,1310000000.0,4.6,13.6,194500000.0,1.34,3900000000.0,416.98,1.28,6.46,988100000.0,787300000.0,1.19,144720000.0,1.18,1.02,1.1,0.94,0.88,23.8
CECE,CECO Environmental Corp.,Capital Goods,Pollution Control Equipment,n/a,6.9,242914000.0,nan,11.5,0.9,0.7,1.32,0.89,9.97,-1.32,5.55,2.98,-2.46,349300000.0,10.03,nan,111540000.0,31220000.0,-0.14,nan,28830000.0,0.82,96280000.0,52.74,1.61,5.21,nan,24990000.0,1.02,35200000.0,nan,nan,0.0,0.0,nan,0.0
CELC,Celcuity Inc.,Health Care,Medical Specialities,2017,17.99,173452000.0,nan,-23.86,nan,nan,7.73,nan,-21.8,0.0,0.0,-18.29,-28.55,nan,nan,nan,nan,-7450000.0,-0.71,nan,22140000.0,2.16,nan,1.57,25.24,2.19,-6110000.0,-4320000.0,nan,10240000.0,nan,nan,nan,nan,nan,0.0
CLDX,"Celldex Therapeutics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,2.13,31990000.0,nan,-0.63,nan,6.6,0.29,-9.31,0.88,0.0,nan,-21.59,-38.43,4840000.0,0.4,nan,-55910000.0,-51310000.0,-3.741,nan,81340000.0,5.42,4410000.0,4.02,7.33,7.4,-54090000.0,-32310000.000000004,4.12,15020000.0,nan,nan,nan,nan,nan,0.0
APOP,Cellect Biotechnology Ltd.,n/a,n/a,2016,0.5,1554000.0,nan,nan,nan,nan,0.71,nan,nan,0.0,0.0,-56.67,-74.81,nan,nan,nan,nan,nan,-0.854,nan,nan,nan,nan,6.09,6.01,0.69,nan,nan,1.8,11200000.0,nan,nan,nan,nan,nan,0.0
CLRB,"Cellectar Biosciences, Inc.",Health Care,Major Pharmaceuticals,n/a,2.15,20061000.0,nan,-2.13,nan,nan,1.35,nan,-0.4,0.0,0.0,-58.39,-131.95,nan,nan,nan,nan,-12090000.0,-3.131,nan,16850000.0,1.79,nan,3.61,6.8,1.58,-11180000.0,-7240000.0,1.26,9400000.0,nan,nan,nan,nan,nan,0.0
CLLS,Cellectis S.A.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,11.73,513030000.0,nan,-4.35,nan,45.1,1.41,16.67,-1.64,0.0,nan,-14.12,-23.78,11380000.0,0.27,nan,18690000.0,-115500000.0,-2.24,nan,396970000.0,9.35,47810000.0,11.8,8.48,8.57,-79230000.0,-49690000.0,1.64,42450000.0,nan,nan,nan,nan,nan,0.0
CBMG,"Cellular Biomedicine Group, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,11.67,206194000.0,nan,-5.54,nan,nan,2.62,nan,-5.68,0.0,nan,-26.76,-55.77,nan,0.01,nan,nan,-36200000.0,-2.32,nan,39710000.0,2.06,29750000.0,36.2,2.68,4.27,-30110000.0,-45240000.0,2.44,19230000.0,nan,nan,nan,nan,nan,0.0
CLSN,Celsion Corporation,Health Care,Major Pharmaceuticals,n/a,1.81,38497000.0,nan,-1.91,nan,76.99,2.01,56.2,-1.51,0.0,nan,-25.78,-39.22,nan,0.03,nan,-11370000.0,-18660000.0,-0.399,nan,21720000.0,1.01,11320000.0,60.1,3.47,0.9,-8340000.0,-10870000.0,1.68,21390000.0,nan,nan,nan,nan,nan,0.0
CELH,"Celsius Holdings, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a,3.95,211003000.0,38.94,52.29,nan,3.41,8.47,3.9,-49.98,8.41,-8.24,-9.4,27.62,61850000.0,1.14,nan,21060000.0,-4830000.0,0.094,nan,4830000.0,0.08,9660000.0,39.04,3.48,0.43,-10360000.0,-8950000.0,1.15,57650000.0,nan,nan,nan,nan,nan,0.0
CETX,Cemtrex Inc.,Capital Goods,Industrial Machinery/Components,n/a,1.54,5289000.0,nan,-6.58,nan,0.07,0.13,0.32,-2.66,-17.09,-19.38,-13.87,-39.96,81320000.0,41.04,nan,31390000.0,-9890000.0,-8.006,nan,1590000.0,0.47,23060000.0,74.44,1.28,12.11,-7590000.0,-10380000.0,2.44,10550000.0,nan,nan,0.0,0.0,nan,0.0
CDEV,"Centennial Resource Development, Inc.",Energy,Oil & Gas Production,2016,4.97,1410000000.0,17.35,9.81,4.73,1.54,0.43,2.5,3.53,8.73,22.8,3.12,2.64,916190000.0,3.47,nan,750110000.0,648090000.0,0.29,-71.9,28440000.0,0.11,905430000.0,27.71,0.53,11.81,626300000.0,-462840000.0,1.96,264440000.0,nan,nan,nan,nan,nan,0.0
CSFL,CenterState Bank Corporation,Finance,Major Banks,n/a,22.04,2842000000.0,12.14,10.25,1.37,4.65,0.99,4.57,nan,30.73,49.77,1.37,8.5,611160000.0,5.97,nan,509930000.0,nan,1.82,69.5,894190000.0,6.93,854430000.0,nan,nan,22.31,142420000.0,nan,1.37,129030000.0,0.44,1.95,0.42,1.92,0.81,22.4
CENT,Central Garden & Pet Company,Consumer Durables,Consumer Specialties,1993,26.38,1432000000.0,15.11,nan,nan,0.61,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34,nan,nan,nan,nan,nan,nan,0.0
CENTA,Central Garden & Pet Company,Consumer Durables,Consumer Specialties,n/a,24.12,1438000000.0,13.82,12.81,1.34,0.61,1.36,0.7,7.74,4.3,6.91,5.36,11.36,2340000000.0,41.66,nan,675380000.0,211590000.0,1.76,11.1,445750000.0,7.72,693060000.0,67.01,4.84,17.86,189150000.0,69140000.0,0.41,43960000.0,nan,nan,nan,nan,nan,0.0
CTRC,Centric Brands Inc.,n/a,n/a,n/a,2.69,161520000.0,nan,-91.67,-0.42,0.11,nan,1.18,28.64,-18.67,-0.15,-0.12,nan,1470000000.0,33.51,nan,184330000.0,60870000.0,-6.313,nan,14300000.0,0.24,1600000000.0,nan,0.76,-1.24,-843700000.0,78370000.0,0.57,58730000.0,nan,nan,nan,nan,nan,0.0
CENX,Century Aluminum Company,Basic Industries,Aluminum,1996,5.41,488027000.0,nan,15.25,-0.06,0.25,0.69,0.41,-19.61,-7.28,-6.73,-5.19,-18.0,1930000000.0,21.94,nan,-22900000.0,-40500000.0,-1.59,nan,25700000.0,0.29,330100000.0,46.53,2.45,7.98,-64300000.0,-114100000.0,2.88,88890000.0,nan,nan,nan,nan,nan,0.0
CNBKA,"Century Bancorp, Inc.",Finance,Major Banks,1987,81.04,449776000.0,11.72,nan,nan,4.08,1.41,8.36,nan,34.81,36.95,0.76,12.87,110280000.0,19.81,nan,107470000.0,nan,6.89,5.2,250730000.0,45.03,721370000.0,nan,nan,57.28,37340000.0,nan,1.04,3650000.0,0.48,0.59,0.48,0.6,0.88,6.97
CNTY,"Century Casinos, Inc.",Consumer Services,Hotels/Resorts,n/a,7.62,226162000.0,85.33,13.24,1.1,1.21,1.25,1.63,14.34,1.42,6.01,2.3,2.51,186720000.0,6.34,nan,79030000.0,21180000.0,0.09,nan,47030000.0,1.6,117160000.0,62.3,1.09,6.14,24890000.0,-33310000.000000004,1.18,29450000.0,nan,nan,nan,nan,nan,0.0
CRNT,Ceragon Networks Ltd.,Technology,Radio And Television Broadcasting And Communications Equipment,n/a,2.23,184326000.0,10.09,10.0,0.77,0.59,1.13,0.5,5.24,6.15,6.77,4.79,12.78,314440000.0,3.95,nan,116170000.0,29990000.0,0.228,-76.3,29040000.0,0.36,8900000.0,5.43,2.01,2.04,6830000.0,-13610000.0,1.05,80140000.0,nan,nan,nan,nan,nan,0.0
CERC,Cerecor Inc.,Health Care,Major Pharmaceuticals,2015,3.05,138207000.0,nan,-5.59,nan,7.3,7.33,7.23,-6.76,-231.71,-130.64,-25.37,-237.51,18920000.0,0.47,nan,7180000.0,-20240000.0,-1.054,nan,9390000.0,0.22,16540000.0,93.47,0.74,0.41,-12350000.0,-4800000.0,1.71,42910000.0,nan,nan,nan,nan,nan,0.0
CERN,Cerner Corporation,Technology,EDP Services,1986,67.95,21422000000.0,37.17,21.09,1.82,3.88,4.54,3.92,18.02,10.75,13.7,6.86,12.38,5530000000.0,16.97,nan,4430000000.0,1200000000.0,1.81,-25.0,953520000.0,2.99,1180000000.0,25.02,2.52,14.83,1270000000.0,393330000.0,0.84,318390000.0,0.72,1.04,0.18,0.27,nan,9.94
CERS,Cerus Corporation,Health Care,Medical/Dental Instruments,1997,5.31,705820000.0,nan,-13.24,nan,10.44,10.72,10.81,-12.32,-98.69,-91.55,-23.71,-85.54,67640000.0,0.5,nan,29270000.0,-59360000.0,-0.49,nan,96200000.0,0.69,64260000.00000001,97.9,2.67,0.47,-47050000.0,-26290000.0,1.82,140320000.0,nan,nan,nan,nan,nan,0.0
KOOL,Cesca Therapeutics Inc.,Capital Goods,Medical Specialities,n/a,2.961,7576000.0,nan,-55.0,nan,0.58,1.37,0.72,-2.22,-98.82,-38.26,-15.71,-175.65,13070000.0,5.24,nan,2190000.0,-4260000.0,-5.178,nan,2420000.0,1.0,3330000.0,51.23,1.52,2.42,-3790000.0,-1890000.0,1.65,23650000.0,nan,nan,nan,nan,nan,0.0
CEVA,"CEVA, Inc.",Technology,Semiconductors,n/a,30.92,674106000.0,652.98,43.84,2.26,8.62,2.75,6.74,148.1,1.33,-1.01,-0.18,0.42,78180000.0,3.57,nan,69930000.0,3560000.0,0.05,nan,151040000.0,6.88,9450000.0,3.86,8.46,11.18,6070000.0,4460000.0,1.54,21960000.0,nan,nan,nan,nan,nan,0.0
CSBR,"Champions Oncology, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,5.71,63907000.0,550.0,13.75,1.53,2.36,28.5,2.24,69.28,0.47,1.0,1.74,11.42,27070000.0,2.39,nan,12800000.0,nan,0.01,nan,3240000.0,0.28,nan,0.71,0.99,0.19,1860000.0,nan,2.52,11620000.0,nan,nan,nan,nan,nan,0.0
CYOU,Changyou.com Limited,Technology,Computer Software: Prepackaged Software,2009,5.75,298204000.0,2.53,2.96,-0.87,0.62,0.8,0.19,0.75,24.82,22.52,3.98,19.93,477750000.0,8.97,nan,324940000.0,124960000.0,2.21,-49.3,212110000.0,3.97,nan,nan,1.19,6.99,nan,nan,-0.9,53250000.0,nan,nan,nan,nan,nan,0.0
BURG,"Chanticleer Holdings, Inc.",Consumer Services,Restaurants,n/a,0.65,6326000.0,nan,-0.66,nan,0.15,0.74,0.84,-9.93,-20.88,-13.74,-9.3,-103.5,41130000.0,10.9,nan,3760000.0,-3460000.0,-2.308,nan,nan,0.06,27710000.0,400.17,0.09,0.86,nan,2680000.0,2.91,10040000.0,nan,nan,nan,nan,nan,0.0
CTHR,Charles & Colvard Ltd.,Consumer Durables,Consumer Specialties,1997,1.36,37829000.0,nan,12.0,0.43,1.28,0.79,0.81,-84.8,-1.25,-2.61,nan,nan,29450000.0,1.37,nan,9730000.0,nan,-0.017,nan,4019999.9999999995,0.19,nan,nan,3.51,1.67,1220000.0,nan,-2.1,28660000.0,nan,nan,nan,nan,nan,0.0
GTLS,"Chart Industries, Inc.",Capital Goods,Metal Fabrications,2006,62.19,2210000000.0,23.98,nan,nan,1.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.11,nan,nan,nan,nan,nan,nan,0.0
CHTR,"Charter Communications, Inc.",Consumer Services,Television Services,n/a,415.38,92903000000.0,70.93,32.93,1.39,2.08,2.63,3.87,10.67,3.04,13.76,2.63,3.71,44680000000.0,197.58,nan,24550000000.0,16219999999.999998,5.91,15.0,696000000.0,3.14,74670000000.0,173.27,0.34,159.32,11420000000.0,2940000000.0,1.13,221480000.0,nan,nan,nan,nan,nan,0.0
CHKP,Check Point Software Technologies Ltd.,Technology,Computer Software: Prepackaged Software,1996,107.24,16511000000.0,20.77,16.47,1.78,8.44,4.41,7.54,16.18,40.99,45.75,9.95,22.0,1960000000.0,12.66,nan,1720000000.0,912150000.0,5.12,-6.1,1620000000.0,10.63,nan,nan,1.55,24.09,1120000000.0,724300000.0,0.75,155380000.0,nan,nan,nan,nan,nan,0.0
CHEK,Check-Cap Ltd.,Health Care,Medical Electronics,2015,1.97,15941000.0,nan,-1.47,nan,nan,1.2,nan,-0.2,0.0,0.0,-43.04,-77.34,nan,nan,nan,nan,-12530000.0,-1.889,nan,14360000.0,1.74,nan,3.18,6.84,1.62,-11490000.0,-8109999.999999999,1.83,8240000.0,nan,nan,nan,nan,nan,0.0
CKPT,"Checkpoint Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a,3.08,114367000.0,nan,-4.01,nan,25.76,15.44,23.82,nan,0.0,-721.74,-90.64,-214.45,4440000.0,0.14,nan,-30150000.0,nan,-1.01,nan,13210000.0,0.35,nan,nan,1.9,0.19,-27230000.0,-17630000.0,3.41,31000000.0,nan,nan,nan,nan,nan,0.0
CEMI,"Chembio Diagnostics, Inc.",Health Care,Major Pharmaceuticals,n/a,5.5,101002000.0,nan,-33.82,-0.33,2.9,3.62,2.63,-9.0,-32.95,-32.23,-19.64,-46.0,34860000.0,2.17,nan,3460000.0,-10180000.0,-0.73,nan,4500000.0,0.26,7490000.0,26.82,3.38,1.59,-13790000.0,-11240000.0,1.76,17570000.0,nan,nan,nan,nan,nan,0.0
CCXI,"ChemoCentryx, Inc.",Health Care,Major Pharmaceuticals,2012,6.68,389694000.0,nan,-5.19,nan,11.53,5.45,6.29,-4.18,-144.27,-152.27,-14.74,-97.2,33810000.0,0.64,nan,-19860000.0,-50920000.0,-0.92,nan,199360000.0,3.42,22420000.0,31.38,3.57,1.23,-66019999.99999999,-34610000.0,0.71,58250000.0,nan,nan,nan,nan,nan,0.0
CHFS,"CHF Solutions, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,n/a,2.4616,6488000.0,nan,-1.45,nan,1.13,0.69,-0.07,0.02,0.0,-306.85,-98.68,-204.77,5750000.0,5.6,nan,1330000.0,-17420000.0,-21.58,nan,7400000.0,2.86,nan,6.32,3.91,3.62,-14960000.0,-8620000.0,1.75,2580000.0,nan,nan,nan,nan,nan,0.0
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",Consumer Services,Movies/Entertainment,2017,9.62,109567000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
PLCE,"Children&#39;s Place, Inc. (The)",Consumer Services,Clothing/Shoe/Accessory Stores,1997,88.27,1321000000.0,20.19,11.23,1.59,0.7,5.33,1.04,12.22,3.6,4.69,5.12,23.74,1890000000.0,117.51,nan,683600000.0,160390000.0,4.2,-79.7,65360000.0,4.2,665880000.0,267.14,0.77,15.91,151900000.0,8270000.0,1.6,15570000.0,2.24,2.57,2.12,2.42,1.18,51.46
CMRX,"Chimerix, Inc.",Health Care,Major Pharmaceuticals,2013,1.95,118252000.0,nan,-1.65,nan,13.1,0.66,-3.71,0.49,0.0,-771.85,-23.9,-38.99,9030000.0,0.18,nan,-48020000.0,-69000000.0,-1.321,nan,158400000.0,2.59,1160000.0,0.77,11.71,2.91,-50730000.0,-26680000.0,0.96,61270000.0,nan,nan,nan,nan,nan,0.0
CAAS,"China Automotive Systems, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a,1.85,58271000.0,48.68,6.38,1.2,0.13,0.2,0.2,7.12,0.26,-1.05,-0.44,-0.49,451300000.0,14.29,nan,64200000.0,12500000.0,0.038,196.3,70870000.0,2.25,82090000.0,26.61,1.46,9.18,-7810000.0,-23500000.0,1.43,31500000.0,nan,nan,nan,nan,nan,0.0
JRJC,China Finance Online Co. Limited,Finance,Investment Bankers/Brokers/Service,2004,0.73,16770000.0,nan,nan,nan,nan,0.49,-0.74,nan,-41.79,-45.34,-21.24,-62.53,42050000.0,1.85,nan,28630000.0,nan,-0.771,nan,43930000.0,1.93,5510000.0,23.34,1.19,1.45,nan,nan,nan,23620000.0,nan,nan,nan,nan,nan,nan
CNTF,China TechFaith Wireless Communication Technology Limited,n/a,n/a,2005,0.4223,4499000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CNET,"ChinaNet Online Holdings, Inc.",Technology,"Computer Software: Programming, Data Processing",n/a,1.35,22157000.0,nan,nan,nan,nan,3.48,0.44,-4.24,-10.86,-10.63,-18.7,-61.3,50390000.0,3.1,nan,2420000.0,-5190000.0,-0.337,nan,1380000.0,0.08,1130000.0,17.84,1.24,0.39,-3390000.0,-2300000.0,nan,16410000.0,nan,nan,nan,nan,nan,nan
CHDN,"Churchill Downs, Incorporated",Consumer Services,Services-Misc. Amusement & Recreation,n/a,121.46,4918000000.0,26.88,29.11,2.72,4.16,8.9,5.28,18.94,15.76,21.98,7.58,36.86,1180000000.0,29.25,nan,321800000.0,329500000.0,4.57,3.9,202700000.0,5.05,1500000000.0,271.28,1.13,13.8,249800000.0,56010000.0,1.38,40040000.0,0.54,0.44,0.54,0.45,0.72,11.89
CHUY,"Chuy&#39;s Holdings, Inc.",Consumer Services,Restaurants,2012,25.39,422301000.0,80.47,25.18,1.76,1.02,2.14,1.54,17.57,1.3,3.83,2.68,2.7,413250000.0,24.48,nan,64440000.0,36140000.0,0.32,-3.3,11750000.0,0.71,225310000.0,113.63,0.57,11.88,45930000.0,3360000.0,0.77,16610000.0,nan,nan,nan,nan,nan,0.0
CDTX,"Cidara Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,2.36,56748000.0,nan,-1.02,nan,nan,1.79,nan,-0.39,0.0,0.0,-48.81,-98.44,nan,nan,nan,nan,-61580000.0,-2.143,nan,44570000.0,1.66,12070000.0,37.98,2.57,1.19,-56400000.0,-40680000.0,2.05,26770000.0,nan,nan,nan,nan,nan,0.0
CMCT,CIM Commercial Trust Corporation,Consumer Services,Real Estate Investment Trusts,n/a,16.55,722375000.0,2.25,nan,nan,3.97,1.05,5.39,13.56,188.4,16.83,1.48,41.15,182020000.0,4.16,nan,92160000.0,72380000.0,7.31,nan,373660000.0,8.53,162570000.0,16.26,32.68,15.59,49470000.0,-88180000.0,0.2,43780000.0,0.1,0.17,0.5,3.05,4.48,21.01
CMPR,Cimpress N.V,Miscellaneous,Publishing,n/a,112.3,3490000000.0,38.31,26.73,2.04,1.27,26.55,1.66,14.16,3.45,6.7,6.54,49.27,2750000000.0,89.36,nan,1350000000.0,323010000.0,3.0,nan,35280000.0,1.16,1170000000.0,602.55,0.46,4.33,331100000.0,159300000.0,0.18,30390000.0,nan,nan,nan,nan,nan,0.0
CTAS,Cintas Corporation,Consumer Non-Durables,Apparel,1983,262.15,27058000000.0,33.04,28.0,2.73,3.93,9.08,4.32,19.75,12.84,16.66,9.97,29.33,6890000000.0,64.97,nan,3130000000.0,1510000000.0,7.99,21.5,96640000.0,0.94,2850000000.0,94.91,1.98,29.07,1070000000.0000001,615640000.0,1.09,102490000.0,2.05,0.78,2.05,0.79,1.01,25.72
CRUS,"Cirrus Logic, Inc.",Technology,Semiconductors,1989,53.19,3094000000.0,32.93,18.1,1.29,2.65,2.77,2.53,16.15,8.46,9.08,4.68,8.81,1170000000.0,19.69,nan,597500000.0,183090000.0,1.62,nan,250430000.0,4.31,151700000.0,13.58,4.3,19.22,258990000.0,193160000.0,1.39,58140000.0,nan,nan,nan,nan,nan,0.0
CSCO,"Cisco Systems, Inc.",Technology,Computer Communications Equipment,1990,47.02,202564000000.0,18.13,13.0,1.6,3.9,6.02,3.66,11.53,22.39,28.07,8.81,30.27,51900000000.0,11.75,nan,32689999999.999996,16460000000.0,2.61,-42.0,33409999999.999996,7.83,24670000000.0,73.47,1.51,7.86,15830000000.0,11810000000.0,1.1,4280000000.0000005,1.4,2.99,1.36,2.92,2.93,52.11
CTRN,"Citi Trends, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,2005,16.5,199002000.0,13.51,nan,nan,0.26,1.04,0.38,8.1,1.96,2.29,2.88,7.73,764380000.0,62.29,nan,293230000.0,35940000.0,1.22,-88.3,65200000.0,5.49,160080000.0,85.42,1.53,15.77,nan,nan,0.45,12080000.0,0.32,1.9,0.32,1.94,nan,25.81
CTXR,"Citius Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,1.25,25166000.0,nan,-3.0,nan,nan,1.17,nan,-1.21,0.0,0.0,-39.5,-68.42,nan,nan,nan,nan,-15600000.0,-0.821,nan,4510000.0,0.2,nan,0.8,1.13,0.97,-12040000.0,-7040000.0,0.65,22080000.0,nan,nan,nan,nan,nan,0.0
CZWI,"Citizens Community Bancorp, Inc.",Finance,Savings Institutions,n/a,10.73,123080000.0,17.81,8.6,nan,2.33,0.84,4.83,nan,15.64,32.54,nan,nan,52810000.0,3.92,nan,46460000.0,nan,0.61,716.5,52990000.0,4.7,184680000.0,nan,nan,13.04,1650000.0,nan,0.54,11270000.0,0.2,1.83,0.2,1.83,1.17,nan
CTXS,"Citrix Systems, Inc.",Technology,Computer Software: Prepackaged Software,1995,93.71,12196000000.0,nan,15.4,2.15,nan,23.93,4.19,16.09,17.6,20.57,8.3,92.36,3000000000.0,22.59,nan,2590000000.0,782100000.0,3.72,-12.5,563150000.0,4.3,989040000.0,194.68,0.76,3.89,937220000.0,817860000.0,nan,130900000.0,nan,nan,nan,nan,nan,nan
